CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
KN-217,,CT20140711,,CP05MOAS-GL374-00-ENG000000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGCON-GLDRCP-00374,40.1115,-70.5555,,200,200,EB
KN-217,,CT20140711,,CP05MOAS-GL374-01-ADCPAM000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-ADCPAM-48877,40.1115,-70.5555,,200,200,EB
KN-217,,CT20140711,,CP05MOAS-GL374-02-FLORTM000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-FLORTM-02819,40.1115,-70.5555,,200,200,EB
KN-217,,CT20140711,,CP05MOAS-GL374-03-CTDGVM000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-CTDGVM-09083,40.1115,-70.5555,,200,200,EB
KN-217,,CT20140711,,CP05MOAS-GL374-04-DOSTAM000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-DOSTAM-00145,40.1115,-70.5555,,200,200,EB
KN-217,,CT20140711,,CP05MOAS-GL374-05-PARADM000,1,1,2014-04-16T16:34:00,2014-07-11T11:36:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-PARADM-50157,40.1115,-70.5555,,200,200,EB
AT-27,,SI20150722,,CP05MOAS-GL374-00-ENG000000,2,1,2015-05-09T12:56:00,2015-07-24T02:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGCON-GLDRCP-00374,39.9418,-70.82658,,200,200,FZ-2 
AT-27,,SI20150722,,CP05MOAS-GL374-01-ADCPAM000,2,1,2015-05-09T12:56:00,2015-07-24T02:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-ADCPAM-48877,39.9418,-70.82658,,200,200,FZ-2 
AT-27,,SI20150722,,CP05MOAS-GL374-02-FLORTM000,2,1,2015-05-09T12:56:00,2015-07-24T02:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-FLORTM-02819,39.9418,-70.82658,,200,200,FZ-2 
AT-27,,SI20150722,,CP05MOAS-GL374-03-CTDGVM000,2,1,2015-05-09T12:56:00,2015-07-24T02:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00374,CGINS-CTDGVM-09083,39.9418,-70.82658,,200,200,FZ-2 
