CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
OC1410A,,,,CE05MOAS-GL320-00-ENG000000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,44.37335,-124.95022,,1000,1000,,,
OC1410A,,,,CE05MOAS-GL320-01-PARADM000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50148,44.37335,-124.95022,,1000,1000,,,
OC1410A,,,,CE05MOAS-GL320-02-FLORTM000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-02786,44.37335,-124.95022,,1000,1000,,,
OC1410A,,,,CE05MOAS-GL320-03-ADCPAM000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-43105,44.37335,-124.95022,,1000,1000,,,
OC1410A,,,,CE05MOAS-GL320-04-DOSTAM000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00019,44.37335,-124.95022,,1000,1000,,,
OC1410A,,,,CE05MOAS-GL320-05-CTDGVM000,1,1,2014-10-07T00:24:00,2014-12-29T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09024,44.37335,-124.95022,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-00-ENG000000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,44.64488,-124.28863,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-01-PARADM000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50221,44.64488,-124.28863,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-02-FLORTM000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-04196,44.64488,-124.28863,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-03-ADCPAM000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-43105,44.64488,-124.28863,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-04-DOSTAM000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00019,44.64488,-124.28863,,1000,1000,,,
PS1606,,,,CE05MOAS-GL320-05-CTDGVM000,2,1,2016-06-16T20:04:00,2016-09-27T00:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09024,44.64488,-124.28863,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-00-ENG000000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,46.98,-124.5607,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-01-PARADM000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50161,46.98,-124.5607,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-02-FLORTM000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-03938,46.98,-124.5607,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-03-ADCPAM000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-43105,46.98,-124.5607,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-04-DOSTAM000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00100,46.98,-124.5607,,1000,1000,,,
SKQ201704S,,DS1705A,,CE05MOAS-GL320-05-CTDGVM000,3,1,2017-04-10T17:45:00,2017-05-22T21:26:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09015,46.98,-124.5607,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-00-ENG000000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,44.6441,-124.181,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-01-PARADM000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50195,44.6441,-124.181,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-02-FLORTM000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-04258,44.6441,-124.181,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-03-ADCPAM000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-43105,44.6441,-124.181,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-04-DOSTAM000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00117,44.6441,-124.181,,1000,1000,,,
PS201805A,,EK201808B,,CE05MOAS-GL320-05-CTDGVM000,4,1,2018-05-03T18:00:00,2018-08-02T20:57:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09087,44.6441,-124.181,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-00-ENG000000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,46.984,-124.563,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-01-PARADM000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50160,46.984,-124.563,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-02-FLORTM000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-03189,46.984,-124.563,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-03-ADCPAM000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-42443,46.984,-124.563,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-04-DOSTAM000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00117,46.984,-124.563,,1000,1000,,,
SKQ201921S,,,,CE05MOAS-GL320-05-CTDGVM000,5,1,2019-10-12T04:48:00,2020-01-17T20:37:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09023,46.984,-124.563,,1000,1000,,,
EK20200612,,,,CE05MOAS-GL320-00-ENG000000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,44.629,-124.614,,200,200,,,
EK20200612,,,,CE05MOAS-GL320-01-PARADM000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-PARADM-50160,44.629,-124.614,,200,200,,,
EK20200612,,,,CE05MOAS-GL320-02-FLORTM000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-FLORTM-03189,44.629,-124.614,,200,200,,,
EK20200612,,,,CE05MOAS-GL320-03-ADCPAM000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-ADCPAM-42443,44.629,-124.614,,200,200,,,
EK20200612,,,,CE05MOAS-GL320-04-DOSTAM000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-DOSTAM-00117,44.629,-124.614,,200,200,,,
EK20200612,,,,CE05MOAS-GL320-05-CTDGVM000,6,1,2020-06-12T19:34:00,2020-06-16T20:23:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGINS-CTDGVM-09023,44.629,-124.614,,200,200,,,
EK20210429,,,Pacific Surveyor,CE05MOAS-GL320-00-ENG000000,7,1,2021-04-29T17:54:00,2021-07-17T20:00:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-00320,CGCON-GLDRCE-00320,44.636,-124.306,,200,200,,,
