CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
SCV-3,,,,CP05MOAS-GL335-00-ENG000000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,OL000347,39.96667,-70.53333,,
SCV-3,,,,CP05MOAS-GL335-01-ADCPAM000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,N00728,39.96667,-70.53333,,
SCV-3,,,,CP05MOAS-GL335-02-FLORTM000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,N00729,39.96667,-70.53333,,
SCV-3,,,,CP05MOAS-GL335-03-CTDGVM000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,N00730,39.96667,-70.53333,,
SCV-3,,,,CP05MOAS-GL335-04-DOSTAM000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,N00731,39.96667,-70.53333,,
SCV-3,,,,CP05MOAS-GL335-05-PARADM000,3,1,2016-04-04T18:53:00,2016-04-18T00:00:00,N00277,A01774,N00732,39.96667,-70.53333,,
AR-04,,,,CP05MOAS-GL374-00-ENG000000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,OL000351,40.08333,-70.36667,,
AR-04,,,,CP05MOAS-GL374-01-ADCPAM000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,N00117,40.08333,-70.36667,,
AR-04,,,,CP05MOAS-GL374-02-FLORTM000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,N00118,40.08333,-70.36667,,
AR-04,,,,CP05MOAS-GL374-03-CTDGVM000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,N00119,40.08333,-70.36667,,
AR-04,,,,CP05MOAS-GL374-04-DOSTAM000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,N00726,40.08333,-70.36667,,
AR-04,,,,CP05MOAS-GL374-05-PARADM000,3,1,2016-05-29T00:25:00,2016-08-09T00:00:00,N00277,A00334,N00727,40.08333,-70.36667,,
AT-31,,,,CP05MOAS-GL376-00-ENG000000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,OL000353,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL376-01-ADCPAM000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,N00141,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL376-02-FLORTM000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,N00142,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL376-03-CTDGVM000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,N00143,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL376-04-DOSTAM000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,N00144,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL376-05-PARADM000,3,1,2015-10-13T00:27:00,2015-12-08T00:00:00,N00277,A00335,N00145,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-00-ENG000000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,OL000356,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-01-ADCPAM000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,N00136,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-02-FLORTM000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,N00137,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-03-CTDGVM000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,N00138,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-04-DOSTAM000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,N00139,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL387-05-PARADM000,3,1,2015-10-14T01:19:00,2015-11-30T00:00:00,N00277,A00585,N00140,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-00-ENG000000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,OL000357,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-01-ADCPAM000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,N00156,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-02-FLORTM000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,N00157,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-03-CTDGVM000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,N00158,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-04-DOSTAM000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,N00159,39.83333,-70.70833,,
AT-31,,,,CP05MOAS-GL388-05-PARADM000,3,1,2015-10-22T12:29:00,2016-01-21T00:00:00,N00277,A00583,N00160,39.83333,-70.70833,,
