CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
KN-222,,KN-224,,CP05MOAS-GL335-00-ENG000000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGCON-GLDRCP-00335,39.82961,-70.58342,,200,200,EB
KN-222,,KN-224,,CP05MOAS-GL335-01-ADCPAM000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-ADCPAM-43111,39.82961,-70.58342,,200,200,EB
KN-222,,KN-224,,CP05MOAS-GL335-02-FLORTM000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-FLORTM-02809,39.82961,-70.58342,,200,200,EB
KN-222,,KN-224,,CP05MOAS-GL335-03-CTDGVM000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-CTDGVM-09029,39.82961,-70.58342,,200,200,EB
KN-222,,KN-224,,CP05MOAS-GL335-04-DOSTAM000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-DOSTAM-00105,39.82961,-70.58342,,200,200,EB
KN-222,,KN-224,,CP05MOAS-GL335-05-PARADM000,1,1,2014-10-06T20:16:00,2014-12-13T10:25:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-PARADM-50151,39.82961,-70.58342,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-00-ENG000000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGCON-GLDRCP-00335,40.07077,-70.41557,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-01-ADCPAM000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-ADCPAM-43111,40.07077,-70.41557,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-02-FLORTM000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-FLORTM-02809,40.07077,-70.41557,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-03-CTDGVM000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-CTDGVM-09029,40.07077,-70.41557,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-04-DOSTAM000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-DOSTAM-00105,40.07077,-70.41557,,200,200,EB
AT-31,,SI20151116,,CP05MOAS-GL335-05-PARADM000,2,1,2015-10-14T01:13:00,2015-11-17T02:34:13,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-PARADM-50151,40.07077,-70.41557,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-00-ENG000000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGCON-GLDRCP-00335,39.96851,-70.538146,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-01-ADCPAM000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-ADCPAM-43106,39.96851,-70.538146,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-02-FLORTM000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-FLORTM-03207,39.96851,-70.538146,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-03-CTDGVM000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-CTDGVM-09089,39.96851,-70.538146,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-04-DOSTAM000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-DOSTAM-00105,39.96851,-70.538146,,200,200,EB
AR1-07,,KA20160418,,CP05MOAS-GL335-05-PARADM000,3,1,2016-04-04T18:53:00,2016-04-18T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-PARADM-50167,39.96851,-70.538146,,200,200,EB
AR-04,,TS20160627,,CP05MOAS-GL335-00-ENG000000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGCON-GLDRCP-00335,39.83182,-70.72487,,200,200,FZ-2
AR-04,,TS20160627,,CP05MOAS-GL335-01-ADCPAM000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-ADCPAM-50867,39.83182,-70.72487,,200,200,FZ-2
AR-04,,TS20160627,,CP05MOAS-GL335-02-FLORTM000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-FLORTM-03207,39.83182,-70.72487,,200,200,FZ-2
AR-04,,TS20160627,,CP05MOAS-GL335-03-CTDGVM000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-CTDGVM-09089,39.83182,-70.72487,,200,200,FZ-2
AR-04,,TS20160627,,CP05MOAS-GL335-04-DOSTAM000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-DOSTAM-00171,39.83182,-70.72487,,200,200,FZ-2
AR-04,,TS20160627,,CP05MOAS-GL335-05-PARADM000,4,1,2016-05-27T20:33:00,2016-06-28T19:54:55,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-PARADM-50167,39.83182,-70.72487,,200,200,FZ-2
WJ20170115,,TS20170306,,CP05MOAS-GL335-00-ENG000000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGCON-GLDRCP-00335,40.042333,-70.37853,,200,200,EB
WJ20170115,,TS20170306,,CP05MOAS-GL335-01-ADCPAM000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-ADCPAM-43106,40.042333,-70.37853,,200,200,EB
WJ20170115,,TS20170306,,CP05MOAS-GL335-02-FLORTM000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-FLORTM-04466,40.042333,-70.37853,,200,200,EB
WJ20170115,,TS20170306,,CP05MOAS-GL335-03-CTDGVM000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-CTDGVM-09364,40.042333,-70.37853,,200,200,EB
WJ20170115,,TS20170306,,CP05MOAS-GL335-04-DOSTAM000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-DOSTAM-00310,40.042333,-70.37853,,200,200,EB
WJ20170115,,TS20170306,,CP05MOAS-GL335-05-PARADM000,5,1,2017-01-16T14:59:00,2017-03-06T22:45:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00335,CGINS-PARADM-50237,40.042333,-70.37853,,200,200,EB
