serial,name,value,notes
26P76848-1388,CC_b,838.8,cal coeffs from QCT 3305-00105-00067-A.zip
26P76848-1388,CC_c1,-5.715219e+03,
26P76848-1388,CC_c2,-6.033690e-01,
26P76848-1388,CC_c3,1.693125e+04,
26P76848-1388,CC_d1,8.045600e-02,
26P76848-1388,CC_d2,0,
26P76848-1388,CC_m,12582.9,
26P76848-1388,CC_offset_correction_factor,0,
26P76848-1388,CC_pressure_offset_calibration_coefficient,-6.334000e-01,
26P76848-1388,CC_slope_correction_factor,1,
26P76848-1388,CC_t1,3.036646e+01,
26P76848-1388,CC_t2,7.435300e-01,
26P76848-1388,CC_t3,5.042604e+01,
26P76848-1388,CC_t4,1.440226e+02,
26P76848-1388,CC_u0,5.858992,
26P76848-1388,CC_y1,-3.948355e+03,
26P76848-1388,CC_y2,-1.019385e+04,
26P76848-1388,CC_y3,0,
