serial,name,value,notes
1290,CC_dark_counts_cdom,47,date in filename comes from factory characterization sheet
1290,CC_scale_factor_cdom,0.0868,
1290,CC_dark_counts_chlorophyll_a,49,
1290,CC_scale_factor_chlorophyll_a,0.013,
1290,CC_dark_counts_volume_scatter,51,
1290,CC_scale_factor_volume_scatter,1.926e-06,
1290,CC_depolarization_ratio,0.039,Constant
1290,CC_measurement_wavelength,700,[nm]; Constant
1290,CC_scattering_angle,124,[degrees]; Constant
1290,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
