serial,name,value,notes
16-50010,CC_a0,0.00125567843,
16-50010,CC_a1,0.000272052902,
16-50010,CC_a2,-7.88766834e-07,
16-50010,CC_a3,1.67531754e-07,
16-50010,CC_cpcor,-9.57e-08,
16-50010,CC_ctcor,3.25e-06,
16-50010,CC_g,-0.993245233,
16-50010,CC_h,0.138465091,
16-50010,CC_i,-0.000217304939,
16-50010,CC_j,3.39781691e-05,
16-50010,CC_pa0,0.0976059583,
16-50010,CC_pa1,0.000488254819,
16-50010,CC_pa2,-6.40353543e-12,
16-50010,CC_ptca0,524772.534,
16-50010,CC_ptca1,20.0649315,
16-50010,CC_ptca2,-0.493522885,
16-50010,CC_ptcb0,25.067125,
16-50010,CC_ptcb1,2.5e-05,
16-50010,CC_ptcb2,0,
16-50010,CC_ptempa0,-60.0859446,
16-50010,CC_ptempa1,53.3147076,
16-50010,CC_ptempa2,-0.335676171,
