serial,name,value,notes
37-13376,CC_a0,-1.345101e-004,
37-13376,CC_a1,3.162129e-004,
37-13376,CC_a2,-5.272706e-006,
37-13376,CC_a3,2.213533e-007,
37-13376,CC_cpcor,-9.57E-08,
37-13376,CC_ctcor,3.25E-06,
37-13376,CC_g,-9.850854e-001,
37-13376,CC_h,1.359717e-001,
37-13376,CC_i,-1.138903e-004,
37-13376,CC_j,2.692044e-005,
37-13376,CC_p_range,5076,
37-13376,CC_pa0,-1.928383e-002,
37-13376,CC_pa1,1.591584e-002,
37-13376,CC_pa2,-7.329674e-010,
37-13376,CC_ptca0,5.246014e+005,
37-13376,CC_ptca1,8.688293e-001,
37-13376,CC_ptca2,-6.769623e-003,
37-13376,CC_ptcb0,2.500613e+001,
37-13376,CC_ptcb1,-1.750000e-004,
37-13376,CC_ptcb2,0.00E+00,
37-13376,CC_ptempa0,3.004584e+002,
37-13376,CC_ptempa1,-1.558908e-001,
37-13376,CC_ptempa2,1.164826e-005,
37-13376,CC_wbotc,1.2378e-007,
