serial,name,value,notes
37-13376,CC_a0,-4.884724e-05,source_file 3305-00101-00706-A_SN_37-13376_QCT_Results_CTDMO-R.txt
37-13376,CC_a1,2.956541e-04,
37-13376,CC_a2,-3.629961e-06,
37-13376,CC_a3,1.776503e-07,
37-13376,CC_cpcor,-9.57E-08,
37-13376,CC_ctcor,3.25E-06,
37-13376,CC_g,-1.105624e+00,
37-13376,CC_h,1.550434e-01,
37-13376,CC_i,-3.928389e-03,
37-13376,CC_j,2.593368e-04,
37-13376,CC_p_range,5076,
37-13376,CC_pa0,3.296746e-01,
37-13376,CC_pa1,1.591784e-02,
37-13376,CC_pa2,-7.413144e-10,
37-13376,CC_ptca0,5.246346e+05,
37-13376,CC_ptca1,1.946070e+00,
37-13376,CC_ptca2,-4.840128e-02,
37-13376,CC_ptcb0,2.500613e+01,
37-13376,CC_ptcb1,-1.750000e-004,
37-13376,CC_ptcb2,0.00E+00,
37-13376,CC_ptempa0,2.764796e+02,
37-13376,CC_ptempa1,-1.337203e-01,
37-13376,CC_ptempa2,6.570773e-06,
37-13376,CC_wbotc,1.237838e-07,
