serial,name,value,notes
26P-1328,CC_b,8388.6,
26P-1328,CC_c1,607.2786,
26P-1328,CC_c2,-6.53217,
26P-1328,CC_c3,-1024.37,
26P-1328,CC_d1,0.02928,
26P-1328,CC_d2,0,
26P-1328,CC_m,125829.1,
26P-1328,CC_offset_correction_factor,0,Constant
26P-1328,CC_pressure_offset_calibration_coefficient,-0.0998,from SBE offset_correction pdf
26P-1328,CC_slope_correction_factor,1,Constant
26P-1328,CC_t1,27.83369,
26P-1328,CC_t2,0.607202,
26P-1328,CC_t3,18.21885,
26P-1328,CC_t4,27.90597,
26P-1328,CC_u0,5.827194,
26P-1328,CC_y1,-3910.86,
26P-1328,CC_y2,-10708.3,
26P-1328,CC_y3,0,
