serial,name,value,notes
BBFL2W-1207,CC_angular_resolution,1.076,X (Chi) factor for high angular resolution.
BBFL2W-1207,CC_dark_counts_cdom,41,Measured signal output of fluormeter in clean water with black tape over the detector [counts]
BBFL2W-1207,CC_dark_counts_chlorophyll_a,50,Measured signal output of fluormeter in clean water with black tape over the detector [counts]
BBFL2W-1207,CC_dark_counts_volume_scatter,46,Measured signal output of fluormeter in clean water with black tape over the detector [counts]
BBFL2W-1207,CC_depolarization_ratio,0.039,Depolarization ratio [unitless].
BBFL2W-1207,CC_measurement_wavelength,700,Optical backscatter measurement wavelength [nm].
BBFL2W-1207,CC_scale_factor_cdom,0.0904,Multiplier [ppb counts^-1]
BBFL2W-1207,CC_scale_factor_chlorophyll_a,0.0121,Multiplier [ug L^-1 counts^-1]
BBFL2W-1207,CC_scale_factor_volume_scatter,3.02E-06,Multiplier [m^-1 sr^-1 counts^-1]
BBFL2W-1207,CC_scattering_angle,124,Optical backscatter scattering angle [degrees].
