serial,name,value,notes
BBFL2W-1206,CC_dark_counts_cdom,48,date in filename comes from dev file
BBFL2W-1206,CC_scale_factor_cdom,9.131E-02,
BBFL2W-1206,CC_dark_counts_chlorophyll_a,47,
BBFL2W-1206,CC_scale_factor_chlorophyll_a,1.204E-02,
BBFL2W-1206,CC_dark_counts_volume_scatter,46,
BBFL2W-1206,CC_scale_factor_volume_scatter,3.119E-06,
BBFL2W-1206,CC_depolarization_ratio,0.039,Constant
BBFL2W-1206,CC_measurement_wavelength,700,[nm]; Constant
BBFL2W-1206,CC_scattering_angle,124,[degrees]; Constant
BBFL2W-1206,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
